,,,-4.12000017E-3,0.0,,,,,-4.12000017E-3,39.99999911E-3,
,,,-4.11600014E-3,0.0,,,,,-4.11600014E-3,79.999998212E-3,
,,,-4.11200011E-3,0.0,,,,,-4.11200011E-3,39.99999911E-3,
,,,-4.10800008E-3,0.0,,,,,-4.10800008E-3,39.99999911E-3,
,,,-4.10400005E-3,0.0,,,,,-4.10400005E-3,-39.99999911E-3,
,,,-4.10000002E-3,0.0,,,,,-4.10000002E-3,-79.999998212E-3,
,,,-4.09599999E-3,0.0,,,,,-4.09599999E-3,0.0,
,,,-4.09199996E-3,0.0,,,,,-4.09199996E-3,79.999998212E-3,
,,,-4.08799993E-3,0.0,,,,,-4.08799993E-3,39.99999911E-3,
,,,-4.08400036E-3,0.0,,,,,-4.08400036E-3,39.99999911E-3,
,,,-4.08000033E-3,0.0,,,,,-4.08000033E-3,0.0,
,,,-4.07600030E-3,0.0,,,,,-4.07600030E-3,0.0,
,,,-4.07200027E-3,0.0,,,,,-4.07200027E-3,0.0,
,,,-4.06800024E-3,0.0,,,,,-4.06800024E-3,-39.99999911E-3,
,,,-4.06400021E-3,0.0,,,,,-4.06400021E-3,-39.99999911E-3,
,,,-4.06000018E-3,0.0,,,,,-4.06000018E-3,39.99999911E-3,
,,,-4.05600015E-3,0.0,,,,,-4.05600015E-3,119.9999973E-3,
,,,-4.05200012E-3,0.0,,,,,-4.05200012E-3,79.999998212E-3,
,,,-4.04800009E-3,0.0,,,,,-4.04800009E-3,0.0,
,,,-4.04400006E-3,0.0,,,,,-4.04400006E-3,-39.99999911E-3,
,,,-4.04000003E-3,0.0,,,,,-4.04000003E-3,-39.99999911E-3,
,,,-4.03600000E-3,0.0,,,,,-4.03600000E-3,39.99999911E-3,
,,,-4.03199997E-3,0.0,,,,,-4.03199997E-3,39.99999911E-3,
,,,-4.02799994E-3,0.0,,,,,-4.02799994E-3,39.99999911E-3,
,,,-4.02400037E-3,0.0,,,,,-4.02400037E-3,39.99999911E-3,
,,,-4.02000034E-3,0.0,,,,,-4.02000034E-3,79.999998212E-3,
,,,-4.01600031E-3,0.0,,,,,-4.01600031E-3,39.99999911E-3,
,,,-4.01200028E-3,-39.99999911E-3,,,,,-4.01200028E-3,-39.99999911E-3,
,,,-4.00800025E-3,0.0,,,,,-4.00800025E-3,-39.99999911E-3,
,,,-4.00400022E-3,0.0,,,,,-4.00400022E-3,0.0,
,,,-4.00000019E-3,0.0,,,,,-4.00000019E-3,39.99999911E-3,
,,,-3.99600016E-3,0.0,,,,,-3.99600016E-3,79.999998212E-3,
,,,-3.99200013E-3,0.0,,,,,-3.99200013E-3,39.99999911E-3,
,,,-3.98800010E-3,0.0,,,,,-3.98800010E-3,39.99999911E-3,
,,,-3.98400007E-3,0.0,,,,,-3.98400007E-3,39.99999911E-3,
,,,-3.98000004E-3,-39.99999911E-3,,,,,-3.98000004E-3,0.0,
,,,-3.97600001E-3,0.0,,,,,-3.97600001E-3,0.0,
,,,-3.97199998E-3,0.0,,,,,-3.97199998E-3,-39.99999911E-3,
,,,-3.96799995E-3,0.0,,,,,-3.96799995E-3,0.0,
,,,-3.96400038E-3,-39.99999911E-3,,,,,-3.96400038E-3,79.999998212E-3,
,,,-3.96000035E-3,0.0,,,,,-3.96000035E-3,79.999998212E-3,
,,,-3.95600032E-3,0.0,,,,,-3.95600032E-3,39.99999911E-3,
,,,-3.95200029E-3,0.0,,,,,-3.95200029E-3,-39.99999911E-3,
,,,-3.94800026E-3,0.0,,,,,-3.94800026E-3,-39.99999911E-3,
,,,-3.94400023E-3,0.0,,,,,-3.94400023E-3,0.0,
